
=======================
WikiArt Data Set Labels
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,artistName,lastNameFirst,image,wikipediaUrl,birthDay,deathDay,birthDayAsString,deathDayAsString
312494,"leon-dabo","Leon Dabo","Dabo Leon","https://uploads8.wikiart.org/temp/5c20df92-2418-48fd-8e31-46405fc1384d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Leon_Dabo","/Date(-3328646400000)/","/Date(-288748800000)/","July 9, 1864","November 7, 1960"
303333,"antonio-dacosta","Antonio Dacosta","Dacosta Antonio","https://uploads8.wikiart.org/temp/04f2718e-353e-4e9a-a3d0-cfbefc4e052a.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ant%C3%B3nio_Dacosta","/Date(-1740787200000)/","/Date(660096000000)/","November 3, 1914","December 2, 1990"
320564,"dadamaino","Dadamaino","Dadamaino","https://uploads8.wikiart.org/temp/638f3028-d256-47d0-a86e-3a24534a7c81.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Dadamaino","/Date(-1238630400000)/","/Date(1081814400000)/","October 2, 1930","April 13, 2004"
363529,"richard-dadd","Richard Dadd","Dadd Richard","https://uploads4.wikiart.org/images/richard-dadd.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Richard_Dadd","/Date(-4809888000000)/","/Date(-2650233600000)/","August 1, 1817","January 7, 1886"
321100,"dado","Dado","Dado","https://uploads8.wikiart.org/temp/fcc13aa1-94ad-4d62-9275-2cced08c96df.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Dado_%28painter%29","/Date(-1167609600000)/","/Date(1262304000000)/","1933","2010"
9223372032559836392,"yosef-joseph-yaakov-dadoune","Joseph Dadoune","Dadoune Joseph","https://uploads8.wikiart.org/00220/images/yosef-joseph-yaakov-dadoune/4g8g9767.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Joseph_Dadoune","/Date(167529600000)/","/Date(253402300799999)/","April 24, 1975",
9223372032559814409,"pino-daeni","Pino Daeni","Daeni Pino","https://uploads8.wikiart.org/00127/images/pino-daeni/photo-pino-index.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Pino_Daeni","/Date(-951436800000)/","/Date(1274745600000)/","November 8, 1939","May 25, 2010"
301058,"johan-christian-dahl","Johan Christian Dahl","Dahl Johan Christian","https://uploads8.wikiart.org/temp/82a56003-a9e9-4d0c-bd64-e19355900689.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Johan_Christian_Dahl","/Date(-5738688000000)/","/Date(-3541190400000)/","February 24, 1788","October 14, 1857"
340186,"helen-dahm","Helen Dahm","Dahm Helen","https://uploads2.wikiart.org/images/helen-dahm.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Helen_Dahm","/Date(-2891116800000)/","/Date(-50716800000)/","May 21, 1878","May 24, 1968"
300842,"chang-dai-chien","Chang Dai-chien","Dai-chien Chang","https://uploads8.wikiart.org/temp/f5cc6961-d278-4a0d-abdb-5e50fb87f59b.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Chang_Dai-chien","/Date(-2229379200000)/","/Date(418089600000)/","May 10, 1899","April 2, 1983"
9223372032559822526,"daisuke-yokota","daisuke yokota","daisuke yokota","https://uploads1.wikiart.org/00142/images/daisuke-yokota/dai.jpg!Portrait.jpg",,"/Date(410227200000)/","/Date(253402300799999)/","1983",
220740,"salvador-dali","Salvador Dali","Dali Salvador","https://uploads5.wikiart.org/images/salvador-dali.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD","/Date(-2071526400000)/","/Date(601516800000)/","May 11, 1904","January 23, 1989"
298248,"horia-damian","Horia Damian","Damian Horia","https://uploads8.wikiart.org/temp/2b7e2490-827a-4433-8613-857ef5400eee.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Horia_Damian","/Date(-1509840000000)/","/Date(1336953600000)/","February 27, 1922","May 14, 2012"
342338,"pierre-emmanuel-damoye","Pierre Emmanuel Damoye","Damoye Pierre Emmanuel","https://uploads8.wikiart.org/temp/2c2e609a-1a59-4661-aef7-65f14f1c1d1d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pierre_Emmanuel_Damoye","/Date(-3877200000000)/","/Date(-1704153600000)/","February 20, 1847","1916"
9223372032559841472,"dan-goorevitch","Dan Goorevitch",,"https://uploads5.wikiart.org/00244/images//13-02-07-016.jpg!Portrait.jpg",,"/Date(-573004800000)/","/Date(253402300799999)/","November 5, 1951",
331445,"ken-danby","Ken Danby","Danby Ken","https://uploads1.wikiart.org/images/ken-danby.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ken_Danby","/Date(-941155200000)/","/Date(1190505600000)/","March 6, 1940","September 23, 2007"
9223372032559829568,"daniel-f-gerhartz","Daniel F.Gerhartz",,"https://uploads6.wikiart.org/00185/images/daniel-f-gerhartz/1.JPG!Portrait.JPG",,"/Date(-157766400000)/","/Date(253402300799999)/","1965",
9223372032559825133,"daniel-johnson","Daniel Johnson",,"https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg",,"/Date(784512000000)/","/Date(253402300799999)/","November 11, 1994",
9223372032559810468,"danile-bongiovanni","Daniele Bongiovanni",,"https://uploads8.wikiart.org/00109/images//bongiovanni-press-2.jpg!Portrait.jpg","https://it.wikipedia.org/wiki/Daniele_Bongiovanni","/Date(513561600000)/","/Date(253402300799999)/","April 11, 1986",
9223372032559836410,"danielson-gambogi-elin","Elin Danielson-Gambogi","Danielson-Gambogi Elin","https://uploads4.wikiart.org/00220/images//elin-danielson-gambogi.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Elin_Danielson-Gambogi","/Date(-3418502400000)/","/Date(-1578009600000)/","September 3, 1861","December 31, 1919"
9223372032559836027,"danny-daniel-dimauro","Danny diMauro",,"https://uploads3.wikiart.org/00219/images//salvaged-man-300-dpi-1.JPG!Portrait.JPG",,"/Date(-446515200000)/","/Date(253402300799999)/","November 8, 1955",
321000,"guan-daosheng","Guan Daosheng","Daosheng Guan","https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Guan_Daosheng","/Date(-22342262400000)/","/Date(-20543587200000)/","1262","1319"
313963,"nassos-daphnis","Nassos Daphnis","Daphnis Nassos","https://uploads8.wikiart.org/temp/bd13622d-cc5e-4ecc-924a-d983d569c97e.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nassos_Daphnis","/Date(-1749686400000)/","/Date(1290470400000)/","July 23, 1914","November 23, 2010"
304906,"nicolae-darascu","Nicolae Darascu","Darascu Nicolae","https://uploads8.wikiart.org/temp/aaded010-ffd9-40ac-90af-5649d9be719c.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nicolae_D%C4%83r%C4%83scu","/Date(-2741299200000)/","/Date(-327715200000)/","February 18, 1883","August 14, 1959"
321391,"hanne-darboven","Hanne Darboven","Darboven Hanne","https://uploads8.wikiart.org/temp/9856b83b-767f-47c7-b7ff-fbe9efbb512f.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Hanne_Darboven","/Date(-904953600000)/","/Date(1236556800000)/","April 29, 1941","March 9, 2009"
307093,"allan-d-arcangelo","Allan D'Arcangelo","D'Arcangelo Allan","https://uploads8.wikiart.org/temp/01066cae-3f36-4126-aa37-c419b28a63d5.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Allan_D%27Arcangelo","/Date(-1247961600000)/","/Date(913852800000)/","June 16, 1930","December 17, 1998"
9223372032559812183,"jacques-daret","Jacques Daret","Daret Jacques","https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg","https://en.wikipedia.org/wiki/Jacques_Daret","/Date(-17861299200000)/","/Date(-15778454400000)/","c.1404","c.1470"
315554,"henry-darger","Henry Darger","Darger Henry","https://uploads8.wikiart.org/temp/1c2cff38-2cf9-4c03-82ea-f47667e7cabd.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Henry_Darger","/Date(-2452636800000)/","/Date(103507200000)/","April 12, 1892","April 13, 1973"
300001,"sandu-darie","Sandu Darie","Darie Sandu","https://uploads8.wikiart.org/temp/301d247e-306f-4d53-8a7c-9114cef356f7.jpg!Portrait.jpg",,"/Date(-1948320000000)/","/Date(683769600000)/","April 6, 1908","September 2, 1991"
9223372032559834458,"veletanlic-darmin","Darmin Veletanlic'",,"https://uploads2.wikiart.org/00219/images/veletanlic-darmin/darmin-veletanlic-1069.jpg!Portrait.jpg",,"/Date(-228700800000)/","/Date(253402300799999)/","October 3, 1962",
9223372032559809311,"iran-darroudi","Iran Darroudi","Darroudi Iran","https://uploads1.wikiart.org/00106/images/iran-darroudi-0/iran-darroudi-portrait-6.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Iran_Darroudi","/Date(-1051833600000)/","/Date(253402300799999)/","September 2, 1936",
9223372032559811445,"darwin-stead","Darwin Stead",,"https://uploads2.wikiart.org/00126/images/darwin-stead/darwin-with-print.png!Portrait.png",,"/Date(-570758400000)/","/Date(253402300799999)/","December 1, 1951",
287116,"jahar-dasgupta","Jahar Dasgupta","Dasgupta Jahar","https://uploads8.wikiart.org/temp/dd197ba5-ff0b-44e1-896d-ba84ae64dbb1.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jahar_Dasgupta","/Date(-883612800000)/","/Date(253402300799999)/","1942",
289998,"mostafa-dashti","Mostafa Dashti","Dashti Mostafa","https://uploads5.wikiart.org/00109/images/mostafa-dashti/gallery-548.jpg!Portrait.jpg",,"/Date(-315619200000)/","/Date(253402300799999)/","1960",
186903,"charles-francois-daubigny","Charles-Francois Daubigny","Daubigny Charles-Francois","https://uploads8.wikiart.org/images/charles-francois-daubigny.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Charles-Fran%C3%A7ois_Daubigny","/Date(-4824316800000)/","/Date(-2898979200000)/","February 15, 1817","February 19, 1878"
195044,"honore-daumier","Honore Daumier","Daumier Honore","https://uploads6.wikiart.org/images/honore-daumier.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Honor%C3%A9_Daumier","/Date(-5107449600000)/","/Date(-2868220800000)/","February 26, 1808","February 10, 1879"
321506,"pierre-daura","Pierre Daura","Daura Pierre","https://uploads8.wikiart.org/temp/e8d5d68a-9c3e-4aa4-a929-cbcc51fac990.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pierre_Daura","/Date(-2330812800000)/","/Date(189302400000)/","February 21, 1896","January 1, 1976"
9223372032559840713,"emile-prisse-davennes","Émile Prisse d'Avennes","d'Avennes Émile Prisse","https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg","https://en.wikipedia.org/wiki/%C3%89mile_Prisse_d%27Avennes","/Date(-5141577600000)/","/Date(-2870899200000)/","January 27, 1807","January 10, 1879"
315795,"ian-davenport","Ian Davenport","Davenport Ian","https://uploads8.wikiart.org/temp/6403b818-fa3f-4765-9f39-94268affabff.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ian_Davenport","/Date(-126230400000)/","/Date(253402300799999)/","1966",
9223372032559842844,"david-cornett","David Cornett",,"https://uploads6.wikiart.org/00254/images//davidcornett.jpg!Portrait.jpg",,"/Date(657072000000)/","/Date(253402300799999)/","October 28, 1990",
360589,"david-cox","David Cox","David Cox","https://uploads1.wikiart.org/images/david-cox.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/David_Cox_(artist)","/Date(-5890924800000)/","/Date(-3489264000000)/","April 29, 1783","June 7, 1859"
269544,"gerard-david","Gerard David","David Gerard","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg","http://en.wikipedia.org/wiki/Gerard_David","/Date(-16094073600000)/","/Date(-14086656000000)/","c.1460","August 13, 1523"
196187,"jacques-louis-david","Jacques-Louis David","David Jacques-Louis","https://uploads2.wikiart.org/images/jacques-louis-david.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jacques-Louis_David","/Date(-6984748800000)/","/Date(-4544467200000)/","August 30, 1748","December 29, 1825"
9223372032559843594,"david-james","David James",,"https://uploads6.wikiart.org/00259/images/david-james/non-noimag.jpg!Portrait.jpg",,"/Date(-3692131200000)/","/Date(-2082844800000)/","1853","1904"
289397,"jean-david","Jean David","David Jean","https://uploads5.wikiart.org/images/jean-david(1).jpg!Portrait.jpg",,"/Date(-1956614400000)/","/Date(725846400000)/","1908","1993"
9223372032559842981,"david-shrigley","David Shrigley",,"https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg",,"/Date(-63158400000)/","/Date(253402300799999)/","1968",
363550,"david-davies","David Davies","Davies David","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg","https://en.wikipedia.org/wiki/David_Davies_(artist)","/Date(-3332880000000)/","/Date(-971049600000)/","May 21, 1864","March 26, 1939"
338219,"jose-davila","Jose Davila","Davila Jose","https://uploads8.wikiart.org/temp/ed0631a7-5c97-454c-aa5d-9b617df63196.jpg!Portrait.jpg",,"/Date(126230400000)/","/Date(253402300799999)/","1974",
283210,"gene-davis","Gene Davis","Davis Gene","https://uploads8.wikiart.org/temp/b5d124a9-59f7-4fc7-b4bb-6dcf1284a3ab.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Gene_Davis_%28painter%29","/Date(-1557705600000)/","/Date(481593600000)/","August 22, 1920","April 6, 1985"
344325,"henry-william-banks-davis","Henry William Banks Davis","Davis Henry William Banks","https://uploads8.wikiart.org/temp/6202ae4b-255a-40e6-804e-7cba77ca4b31.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Henry_William_Banks_Davis","/Date(-4323283200000)/","/Date(-1767225600000)/","1833","1914"
310144,"ronald-davis","Ronald Davis","Davis Ronald","https://uploads8.wikiart.org/temp/5063a88a-b87a-42a1-81a8-188eb97fec99.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ronald_Davis","/Date(-1041379200000)/","/Date(253402300799999)/","1937",
308136,"stuart-davis","Stuart Davis","Davis Stuart","https://uploads8.wikiart.org/temp/3691a7d5-a665-444d-a0e1-7659a0ffdfbd.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Stuart_Davis_%28painter%29","/Date(-2431987200000)/","/Date(-174268800000)/","December 7, 1892","June 24, 1964"
335283,"adrien-dax","Adrien Dax","Dax Adrien","https://uploads2.wikiart.org/images/adrien-dax.jpg!Portrait.jpg","http://fr.wikipedia.org/wiki/Adrien_Dax","/Date(-1798761600000)/","/Date(283996800000)/","1913","1979"
9223372032559811944,"georgina-de-albuquerque","Georgina de Albuquerque","de Albuquerque Georgina","https://uploads3.wikiart.org/00117/images//1917-salao-03.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Georgina_de_Albuquerque","/Date(-2679350400000)/","/Date(-231724800000)/","February 4, 1885","August 29, 1962"
9223372032559825873,"edouard-de-biefve","Édouard De Bièfve","De Bièfve Édouard","https://uploads7.wikiart.org/00159/images//edouard-de-bi-fve-self-portrait.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/%C3%89douard_De_Bi%C3%A8fve","/Date(-5082220800000)/","/Date(-2773785600000)/","December 14, 1808","February 7, 1882"
9223372032559838540,"katrien-de-blauwer","Katrien De Blauwer","De Blauwer Katrien","https://uploads8.wikiart.org/00227/images/katrien-de-blauwer/embed-16.jpg!Portrait.jpg",,"/Date(-31536000000)/","/Date(253402300799999)/","1969",
194416,"giorgio-de-chirico","Giorgio de Chirico","de Chirico Giorgio","https://uploads1.wikiart.org/images/giorgio-de-chirico.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Giorgio_de_Chirico","/Date(-2571177600000)/","/Date(280368000000)/","July 10, 1888","November 20, 1978"
337832,"rudolf-de-crignis","Rudolf de Crignis","de Crignis Rudolf","https://uploads8.wikiart.org/temp/891e205f-01b8-48f6-a705-b6eaf45a7fe4.jpg!Portrait.jpg",,"/Date(-694310400000)/","/Date(1136073600000)/","1948","2006"
307020,"cristovao-de-figueiredo","Cristovao de Figueiredo","de Figueiredo Cristovao","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg","http://en.wikipedia.org/wiki/Crist%C3%B3v%C3%A3o_de_Figueiredo","/Date(-14831769600000)/","/Date(-13474857600000)/","c.1500","c.1543"
307054,"jose-de-guimaraes","Jose de Guimaraes","de Guimaraes Jose","https://uploads8.wikiart.org/temp/b6160029-6c6e-4c98-9663-25307bbd985f.jpg!Portrait.jpg","http://pt.wikipedia.org/wiki/Jos%C3%A9_de_Guimar%C3%A3es","/Date(-949968000000)/","/Date(253402300799999)/","November 25, 1939",
320856,"meijer-de-haan","Meijer de Haan","de Haan Meijer","https://uploads8.wikiart.org/temp/84185770-12db-4fb5-b45e-f4f72b45d3aa.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Meijer_de_Haan","/Date(-3714768000000)/","/Date(-2341180800000)/","April 14, 1852","October 24, 1895"
337705,"raoul-de-keyser","Raoul De Keyser","De Keyser Raoul","https://uploads8.wikiart.org/temp/fe0fb46d-ffe3-4077-9f74-6b61afe83dd8.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Raoul_De_Keyser","/Date(-1241568000000)/","/Date(1349395200000)/","August 29, 1930","October 5, 2012"
296873,"elaine-de-kooning","Elaine de Kooning","de Kooning Elaine","https://uploads0.wikiart.org/images/elaine-de-kooning.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Elaine_de_Kooning","/Date(-1634947200000)/","/Date(602294400000)/","March 12, 1918","February 1, 1989"
233993,"willem-de-kooning","Willem de Kooning","de Kooning Willem","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg","http://en.wikipedia.org/wiki/Willem_de_Kooning","/Date(-2072995200000)/","/Date(858729600000)/","April 24, 1904","March 19, 1997"
9223372032559840665,"antonio-de-la-gandara","Antonio de La Gándara","de La Gándara Antonio","https://uploads1.wikiart.org/00240/images//antonio-de-la-gandara-self-portrait.png!Portrait.png","https://en.wikipedia.org/wiki/Antonio_de_La_G%C3%A1ndara","/Date(-3409516800000)/","/Date(-1656979200000)/","December 16, 1861","June 30, 1917"
321083,"walter-de-maria","Walter De Maria","De Maria Walter","https://uploads8.wikiart.org/temp/7152fe2e-d959-41c7-b5e0-14852ac790de.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Walter_De_Maria","/Date(-1080950400000)/","/Date(1374710400000)/","October 1, 1935","July 25, 2013"
339844,"adolph-de-meyer","Adolph de Meyer","de Meyer Adolph","https://uploads7.wikiart.org/images/adolph-de-meyer.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Adolph_de_Meyer","/Date(-3197750400000)/","/Date(-756950400000)/","September 1, 1868","January 6, 1946"
9223372032559834908,"evelyn-de-morgan","Evelyn De Morgan","De Morgan Evelyn","https://uploads2.wikiart.org/00215/images/evelyn-de-morgan/evelyndemorgan.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Evelyn_De_Morgan","/Date(-3608236800000)/","/Date(-1599004800000)/","August 30, 1855","May 2, 1919"
334148,"robert-de-niro-sr","Robert De Niro, Sr.","De Niro Robert","https://uploads0.wikiart.org/images/robert-de-niro-sr.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Robert_De_Niro,_Sr.","/Date(-1504224000000)/","/Date(736387200000)/","May 3, 1922","May 3, 1993"
272163,"giuseppe-de-nittis","Giuseppe de Nittis","de Nittis Giuseppe","https://uploads8.wikiart.org/temp/b4b6fb57-243f-483d-932b-b48be02f6485.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Giuseppe_De_Nittis","/Date(-3908304000000)/","/Date(-2694556800000)/","February 25, 1846","August 12, 1884"
310236,"josefa-de-obidos","Josefa de Obidos","de Obidos Josefa","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg","http://en.wikipedia.org/wiki/Josefa_de_%C3%93bidos","/Date(-10725004800000)/","/Date(-9007718400000)/","February 20, 1630","July 22, 1684"
9223372032559822586,"filippo-de-pisis","Filippo De Pisis","De Pisis Filippo","https://uploads6.wikiart.org/00143/images//filippo-de-pisis-1938m.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Filippo_De_Pisis","/Date(-2323900800000)/","/Date(-433900800000)/","May 11, 1896","April 2, 1956"
335409,"fabio-de-sanctis","Fabio de Sanctis","de Sanctis Fabio","https://uploads.wikiart.org/Content/images/ARTIST-480x600.jpg",,"/Date(-1227571200000)/","/Date(253402300799999)/","February 7, 1931",
358772,"andres-de-santa-maria","Andres de Santa Maria","de Santa Maria Andres","https://uploads8.wikiart.org/temp/dd5f16a4-767b-4325-adae-b504a4f74b8b.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9s_de_Santa_Mar%C3%ADa","/Date(-3441052800000)/","/Date(-778723200000)/","December 16, 1860","April 29, 1945"
319232,"andre-dunoyer-de-segonzac","Andre Dunoyer de Segonzac","de Segonzac Andre Dunoyer","https://uploads8.wikiart.org/temp/39d12ae8-7f73-4147-853c-d3fd0c556e2d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9_Dunoyer_de_Segonzac","/Date(-2697667200000)/","/Date(148608000000)/","July 7, 1884","September 17, 1974"
294245,"angelo-de-sousa","Angelo de Sousa","de Sousa Angelo","https://uploads7.wikiart.org/images/angelo-de-sousa.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/%C3%82ngelo_de_Sousa","/Date(-1007078400000)/","/Date(1301356800000)/","February 2, 1938","March 29, 2011"
289102,"nicolas-de-sta-l","Nicolas de Staël","de Staël Nicolas","https://uploads8.wikiart.org/temp/9bf87704-7cf6-405f-ad23-89900360c3b0.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nicolas_de_Sta%C3%ABl","/Date(-1766880000000)/","/Date(-466992000000)/","January 5, 1914","March 16, 1955"
9223372032559843462,"charles-de-steuben","Charles de Steuben","de Steuben Charles","https://uploads4.wikiart.org/00258/images//charles-auguste-de-steuben00.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Charles_de_Steuben","/Date(-5734022400000)/","/Date(-3569443200000)/","April 18, 1788","November 21, 1856"
9223372032559841892,"pierre-henri-de-valenciennes","Pierre-Henri de Valenciennes","de Valenciennes Pierre-Henri","https://uploads7.wikiart.org/00246/images//pierre-henri-de-valenciennes-autoportrait.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Pierre-Henri_de_Valenciennes","/Date(-6913209600000)/","/Date(-4761158400000)/","December 6, 1750","February 16, 1819"
9223372032559831288,"simon-de-vlieger","Simon de Vlieger","de Vlieger Simon","https://uploads6.wikiart.org/00205/images/simon-de-vlieger/1.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Simon_de_Vlieger","/Date(-11644473600000)/","/Date(-9997344000000)/","c.1601","March 13, 1653"
9223372032559808893,"maarten-de-vos","Maarten de Vos","de Vos Maarten","https://uploads2.wikiart.org/00103/images/maarten-de-vos/portrait-of-maerten-de-vos.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Maerten_de_Vos","/Date(-13822012800000)/","/Date(-11552284800000)/","1532","December 4, 1603"
341084,"herman-de-vries","Herman de Vries","de Vries Herman","https://uploads7.wikiart.org/images/herman-de-vries.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Herman_De_Vries","/Date(-1214265600000)/","/Date(253402300799999)/","July 11, 1931",
335669,"richard-deacon","Richard Deacon","Deacon Richard","https://uploads8.wikiart.org/temp/161548db-75a3-4de0-9468-a061ffa7e3f7.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Richard_Deacon_%28sculptor%29","/Date(-643161600000)/","/Date(253402300799999)/","August 15, 1949",
333144,"edouard-debat-ponsan","Edouard Debat-Ponsan","Debat-Ponsan Edouard","https://uploads8.wikiart.org/temp/3a9ca60d-42d2-490f-8224-26ca1f7103f7.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/%C3%89douard_Debat-Ponsan","/Date(-3871670400000)/","/Date(-1796342400000)/","April 25, 1847","January 29, 1913"
313849,"olivier-debre","Olivier Debre","Debre Olivier","https://uploads8.wikiart.org/temp/c209eceb-2b78-45d5-ab7e-84fad55c8cec.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Olivier_Debr%C3%A9","/Date(-1568937600000)/","/Date(928195200000)/","April 14, 1920","June 1, 1999"
9223372032559808854,"joseph-decamp","Joseph DeCamp","DeCamp Joseph","https://uploads3.wikiart.org/00113/images/joseph-decamp/131518319-joseph-rodefer-decamp-self.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Joseph_DeCamp","/Date(-3507753600000)/","/Date(-1479686400000)/","November 5, 1858","February 11, 1923"
310327,"jay-defeo","Jay DeFeo","DeFeo Jay","https://uploads8.wikiart.org/temp/6f1b4048-93b8-40a1-a826-82be87424e33.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jay_DeFeo","/Date(-1293840000000)/","/Date(599616000000)/","1929","1989"
213253,"edgar-degas","Edgar Degas","Degas Edgar","https://uploads3.wikiart.org/images/edgar-degas.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Edgar_Degas","/Date(-4274553600000)/","/Date(-1649289600000)/","July 19, 1834","September 27, 1917"
296949,"jean-degottex","Jean Degottex","Degottex Jean","https://uploads8.wikiart.org/temp/cff6e51f-4e3c-44f2-ae37-7f61d88ce4c3.jpg!Portrait.jpg",,"/Date(-1636243200000)/","/Date(597628800000)/","February 25, 1918","December 9, 1988"
9223372032559842368,"alfred-dehodencq","Alfred Dehodencq","Dehodencq Alfred","https://uploads1.wikiart.org/00250/images//alfred-dehodencq.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Alfred_Dehodencq","/Date(-4670438400000)/","/Date(-2776896000000)/","1822","January 2, 1882"
332966,"deiryu","Deiryu","Deiryu","https://uploads8.wikiart.org/temp/a2867cae-34ca-483e-b21f-40b8c8c169d6.jpg!Portrait.jpg",,"/Date(-2366755200000)/","/Date(-504921600000)/","1895","1954"
9223372032559831488,"francesco-del-cossa","Francesco del Cossa","del Cossa Francesco","https://uploads0.wikiart.org/00205/images/francesco-del-cossa/1.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Francesco_del_Cossa","/Date(-17040758400000)/","/Date(-15557529600000)/","c.1430","c.1477"
300036,"f-lix-del-marle","Félix Del Marle","Del Marle Félix","https://uploads7.wikiart.org/images/f-lix-del-marle.jpg!Portrait.jpg","https://fr.wikipedia.org/wiki/F%C3%A9lix_Del_Marle","/Date(-2556057600000)/","/Date(-568080000000)/","1889","1952"
9223372032559841779,"antonio-del-pollaiolo","Antonio del Pollaiolo","del Pollaiolo Antonio","https://uploads0.wikiart.org/00245/images//403px-san-pietro-in-vincoli-monumento-ai-fratelli-del-pollaiolo-di-luigi-capponi-antonio.JPG!Portrait.JPG","https://en.wikipedia.org/wiki/Antonio_del_Pollaiolo","/Date(-17070912000000)/","/Date(-14891904000000)/","January 17, 1429","February 4, 1498"
9223372032559831654,"andrea-del-verrochio","Andrea del Verrochio","del Verrocchio Andrea","https://uploads8.wikiart.org/00205/images/andrea-del-verrochio/andrea-del-verrocchio-self-portrait.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Andrea_del_Verrocchio","/Date(-16882992000000)/","/Date(-15210460800000)/","c.1435","1488"
187420,"eugene-delacroix","Eugene Delacroix","Delacroix Eugene","https://uploads8.wikiart.org/images/eugene-delacroix.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Eug%C3%A8ne_Delacroix","/Date(-5417798400000)/","/Date(-3357244800000)/","April 26, 1798","August 13, 1863"
327736,"tony-delap","Tony DeLap","DeLap Tony","https://uploads2.wikiart.org/images/tony-delap.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Tony_DeLap","/Date(-1356998400000)/","/Date(253402300799999)/","1927",
